tokenId,Wings,Tail,Body,Legs,Head,Horns,Eyes,domain,color,replceable,replaced,Names,Generation
432,22,15,19,20,24,7,9,1,7,2,,Cleydoph,7
433,20,15,5,22,9,17,3,1,0,3,,Kimaslar,7
434,6,12,8,20,24b,21b,16,2,0,2,"L05E024,L06E021",Shytheray,7
435,17,18,11,22,6,3,7,2,0,2,,Hinumelf,7
436,23,15,15,13,2,5,23b,2,9,1,L07E023,Banaroq,6
437,15,19,6,16,18,20,5,0,8,3,,Quagarr,7
438,18,15,14,20,22,2,17,2,6,1,,Rothojark,7
439,3,18,15,23,4b,10,21,1,9,1,L05E004,Dratoque,7
440,18,17,12b,1,1,16,9,1,1,1,L03E012,Kimocord,6
441,20,7,15,7,3,5,7,1,8,2,,Hiev,5
442,19,1,22,18,5,15,11,3,8,3,,Stroigarr,7
443,17b,9,2,23,13,4,15,3,4,1,L01E017,Burphorad,7
444,19,19,21,20,16,24,14,2,0,2,,Learan,6
445,24,3,8,14,20,24,22,2,9,3,,Toizuka,6
446,24,16,19,9,15,8,11,3,0,1,,Waryzor,7
447,22,24,12,2,8,8,21,3,1,3,,Gilza,6
448,1,23,3,16,16,23,15,1,4,3,,Thoopham,5
449,12,14,12,4,2,11,5,3,2,4,,Zoigharr,6
450,20,16,3,19,9,15,21,0,7,3,,Phuirphoor,7
451,15,14,17,7,17,14,1,1,3,2,,Zhiestradd,5
452,9,6,16,6,6,9,14b,1,0,1,L07E014,Wheubuq,4
453,1,21,5,4,15,17,5,1,1,4,,Shydham,6
454,4,11,14,19,8,19,21,3,4,4,,Rayhiryn,6
455,16,12,5,8,7,1,1,2,3,2,,Fiadoph,6
456,7,1,10,9,10,12,10,1,9,2,,Sniezuka,5
457,18,21,1,16,1,18,18,2,4,4,,Schaywar,4
458,13,23,13,6,1,8,3,0,4,0,,Deluyoo,6
459,23,3,21,13,6,11b,17,3,7,1,L06E011,Treurgand,7
460,16,19,19,21,1,9,17,2,1,0,,Driestradd,6
461,7b,7,21,21,12,9,9,0,2,1,L01E007,Tondroray,5
462,9,16,8,16,10,17,11,3,1,2,,Oierarraq,6
463,20,24,22,7,24,10,8,3,6,4,,Gaumor,6
464,21,21,14,15,7,16,6,2,9,3,,Zhiedalf,6
465,1,16,9,21,6,15,6,0,4,3,,Widraph,6
466,23,6,7,5,1,11,14,3,6,2,,Kiawhard,7
467,24,11,17,13,2,18,6,1,5,3,,Darcriser,7
468,2b,13,5,4,1,10,10,2,8,1,L01E002,Chehedan,6
469,4b,14,23,20,16,14,24,3,6,1,L01E004,Sayitelf,6
470,8,18,19,8,19,8,14,0,0,3,,Droewuth,4
471,22,22,2,15,12,14,9,1,2,1,,Kindaser,6
472,23,14,8,9,2,15,9,2,6,1,,Tassleny,6
473,16,19,5,16,11,19,4,2,2,3,,Teetas,5
474,10,19,8,22,22,24,5,2,1,4,,Lyeyloo,6
475,1,2,18,1,3,10,15,2,0,1,,Serwelor,6
476,15,11,3,15,8,10,17,3,7,2,,Shyuself,6
477,18,7,2,17,24,13,18,1,4,2,,Garthrycha,6
478,16,24,20,5,11,14,11,3,0,0,,Lluibuq,6
479,11,4,21,13,19,18,16,1,1,3,,Chaerland,7
480,3,2,17,11,17,10,22,0,0,0,,O,6
481,21,10,5,18,17,3,16,1,8,0,,Iuthard,7
482,10,22,20,17,7,23,23,0,0,4,,Yaigha,6
483,24,16,21,11,18,18,5,3,6,3,,Yerujuth,6
484,20,11,1,8,2,18b,18b,3,4,3,"L06E018,L07E018",Veracurk,6
485,22,16,20,7,3,19,6,0,8,3,,Bliakur,7
486,15,23,8,14,6,19,1,1,8,2,,Perzhyton,7
487,5,18,20,2,22,7,18,1,0,4,,Reywoorph,6
488,6,10,3,14,13,21,5,3,8,2,,Brawar,7
489,2,23,7,1,7,6,19,3,1,3,,Leramark,6
490,3,2,7,6,7b,20,15,1,0,1,L05E007,Bishoor,7
491,8b,5,8,23,6,22,3,3,9,1,L01E008,Dalf,7
492,12,4,24,12,8,7,3,3,7,4,,Llouphaw,6
493,7,18,23,6,24,17,2,1,4,4,,Rood,7
494,4,13,12,10,22,15,6,1,5,4,,Darrobel,7
495,7,15,18,14,6,10,23,2,4,2,,Craiwuth,7
496,20,15,7,19,4,4,24,1,9,3,,Rothkeshy,6
497,5,1,9,16,3,1,5,2,5,2,,Morsutur,5
498,21,1,15,23,9,23,5,3,3,2,,Chatriwar,6
499,2,15,21,24,16,7,12,1,6,4,,Lereqeer,7
500,11,9,9,5,12,1,1,3,2,0,,Niekwad,5
501,3,7,24,12,5,8,3,0,5,2,,Nyeyeer,6
502,17,3,11,23,14,9,20,1,8,3,,Drairier,7
503,10,12,5,3,21,20,17,2,2,2,,Shyiqlar,7
504,24,9,22,22,21,2,22,0,5,4,,Vesgache,5
505,22,5,3,11,10,11,2,0,9,2,,Kooq,6
506,17b,19,7,6,1,2,11,0,0,1,L01E017,Sulkatas,7
507,5,8,6,7,16,24,2,2,3,3,,Tanotier,7
508,23,24,7,24,7,5,11,0,6,2,,Ghaokar,5
509,23,17,7,8,4,19,20,2,9,3,,Pakwerd,7
510,9,20,13,16,17,15,15,1,8,2,,Yayrgand,6
511,2,19,11,4,20,8,24,2,5,2,,Therwhemor,7
512,24,12,9,20,15,18,4,0,1,4,,Thoulpith,7
513,17,23,17,14,22,13,8,2,7,2,,Ielfenord,6
514,2,9,4,22,2,6,3,2,5,4,,Draschobur,6
515,2,22,2,18,17,8,13,1,4,2,,Kaloxelf,6
516,23,16,11,19,11,13,19,1,7,1,,Radgakal,5
517,24,2,17,7,10,3,13,2,8,2,,Wurpha,7
518,17,24,8,24,13,16,19,0,1,2,,Fier,6
519,11,9,14,9,20,9,5,1,4,2,,Saewoorph,5
520,22,17,21,3,8b,2,11,2,8,1,L05E008,Swaukal,7
521,1,11,14,21,19b,23b,3,2,7,2,"L05E019,L06E023",Cheuhuth,7
522,22,18,15,7,2,22,9,2,4,1,,Naiev,6
523,1,14,10,18,23,11,18,1,9,3,,Shaurland,6
524,20,4,23,14,5,21,13,0,3,4,,Uoo,7
525,6,8,4,24,16,3,11,3,7,2,,Zhayrpha,7
526,6,19,18,3,5,19,9,2,5,2,,Draeglar,6
527,3,21,16,17,11,4,3,3,1,1,,Danexar,6
528,13,17,2,23,15,12,5,0,6,2,,Rilar,7
529,12,5,18,15,19,8,9,1,3,2,,Tasyjar,7
530,3,11,15,7,24,8,11,2,8,2,,Tinzorod,6
531,2,8,4,8,19,11,22,2,4,4,,Rayjubur,6
532,10,15,17,22,18,16,23,1,8,2,,Rynoqord,7
533,21,24,4,21,23,20,18,3,8,2,,Rhaiwuth,6
534,10,12b,8,3,12,13,10,3,8,1,L02E012,Chreakwerd,6
535,7,18,21,8,10,15,11,3,6,2,,Siephaw,7
536,7,7,4,5,21,22,24,2,0,3,,Kelstruhat,6
537,8b,1,20,14,16,22,21,2,1,1,L01E008,Burllotur,7
538,24,11,20,21,8,3,4,2,5,3,,Snielor,7
539,18,15,6,4,7,20,14,1,8,2,,Dauddh,7
540,8,19,3,4,1,18,1,1,8,2,,Reray,6
541,1b,21,2,24,23,18,14b,3,2,4,"L01E001,L07E014",Yuiwhard,7
542,17,11,18,11,6,23,20,0,3,3,,Golye,6
543,8b,11,14,23,13,2,10,1,9,1,L01E008,Woogharr,7
544,3,18,14,1,19,23,15,3,7,2,,Sluivrom,7
545,19,3,16,3,7,9,12,2,8,2,,Rheuwor,6
546,18,23,6,19b,1,5,21,3,8,1,L04E019,Thayril,7
547,8,23,15,3,22,24,8,0,4,3,,Caemor,6
548,3,10,14,11,15,4,23,2,1,1,,Nuuthgon,7
549,5,20,1,21,9,6,21,0,9,1,,Goopol,6
550,13,13,1,22,3,19,21,3,3,2,,Quaishy,6
551,14,4,5,15,3,8,19,1,9,1,,Rnoqqy,7
552,22,6,6,1,21b,13,24,3,3,1,L05E021,Nalyqooth,6
553,3,19,19,4,18,1,7,2,8,0,,Stalpith,6
554,11,11,10,14,6,24b,11,3,8,1,L06E024,Rayumuddh,5
555,23,3,12,7,5,3,14,1,3,4,,Zhoiroth,6
556,16,6,3,11,5,23,21,0,0,2,,Banshyther,7
557,1,13,23,18,3,23,14,0,0,3,,Kelzhicha,6
558,10,19,7,3,8,18,18,2,4,3,,Futsoi,6
559,12,21,8,11,20,21,16,1,9,4,,Smawham,6
560,18,23,4,24,13,13,17,2,8,2,,Chrievrom,6
561,23,23,5,15,1,20,12b,2,6,1,L07E012,Nyshodar,6
562,21,16,17,22,18,8,2,1,2,2,,Serebuth,7
563,14,11,1,12,18,18,22,1,7,2,,Schoodoph,6
564,3,22,18,5,7,23,1,3,5,3,,Queekelf,7
565,19,23,10,13,5,6,14,2,9,3,,Moeden,7
566,1,23,13,20,6,18,20,0,2,3,,Riephar,6
567,9,24,17,8,24,8,3,0,7,1,,Citsay,5
568,2,14,22,7,18,18,18,1,8,4,,Skeluhooth,5
569,16,6,20,24,8,21,6,3,4,4,,Delopelf,6
570,21,15,1,24,18,17,13,3,5,2,,Voryputh,7
571,24b,17,7,18,9,9,21,3,0,1,L01E024,Hoorphoor,6
572,1,17,20,7,2,20,14,2,0,3,,Laier,6
573,7,9,10,24,23,21,11,2,0,3,,Aalfarrd,7
574,9,7,12,8,17,5,4,0,3,2,,Worsnotan,7
575,17,18,5,20,23,8,6,0,3,2,,Perymier,7
576,3,15,18,1,7,4,23,3,2,2,,Deakim,7
577,14,2,7,13,13,5,21,0,8,0,,Croehin,6
578,17,7,16,4,3,9,20,3,7,2,,Shoirux,7
579,20,17,4,17,18,11,24,2,9,3,,Morodoth,6
580,6,24,19,8,14,16,18,0,7,2,,Rakpover,7
581,10,8,17,1,3,5,15,3,1,0,,Tonoreer,7
582,16,20,24,23,6,20,5,3,9,1,,Raneboth,6
583,22,23,7,16,17,1,23,3,6,2,,Mosulalf,6
584,7,23,17,3,14,15,9,1,5,3,,Stauvrom,7
585,15,22,22,17,23,18,24,0,6,4,,Outhelph,6
586,20,2,24,8,3,20,18,3,7,2,,Strianys,6
587,16,24,7,22,19,19,22,3,2,3,,Darvushy,5
588,13,23,12,6,13,9,5,2,3,2,,Honygelf,6
589,4,12,6,1,19,16,24,2,2,3,,Woetas,7
590,1,18,16,11,12,5,17,1,1,1,,Denyzeer,7
591,18,1,21,23,13,2,11,0,7,0,,Kalphocer,7
592,12,17,5,24,18,4,13,3,1,2,,Coiwor,7
593,20,24,7,10,8,8,20,3,3,3,,Weyqark,5
594,18,15,9,13,14,19,11,0,2,2,,Noiwor,7
595,17,6,6,7,24,1,3,3,3,3,,Scheetsu,6
596,13,20,8,20,9,16,15,0,2,0,,Uoq,6
597,10,14,11,18,17,8,1,0,7,0,,Creirphoor,7
598,1,10,15,18,13,1,18,2,0,2,,Iooarphzoiris,5
599,5,16,14,7,8,15,22,0,5,3,,Dieer,7
600,6,5,24,22,3,17,3,1,7,2,,Sweekwerd,6
601,4,24,17,18,10,18,23,1,9,3,,Rothofar,6
602,7,12,4b,16,22b,4,7,0,5,4,"L05E022,L03E004",Wiiev,6
603,11,3,16,6,14,3,3,1,7,1,,Toiwraph,5
604,8,16,22,3,23,10,5,1,8,3,,Sweshoor,7
605,12,9,5,10,24,18,23,1,9,4,,Briache,7
606,20,9,17,7,10,13,10,0,4,2,,Xuuth,6
607,4,9,1,17,8,7,14,0,5,4,,Quatruser,7
608,3,18,13,12,11,9,14,3,3,2,,Foedraph,7
609,18,22,6,15,11,19,4,0,9,3,,Naalf,7
610,12b,19,18,17,9,5,11,1,1,1,L01E012,Hooda,7
611,22,23,15,7,15,21,5,1,0,3,,Rothahlar,6
612,12b,5,5,20,9,2,15,2,1,1,L01E012,Pertuqua,6
613,11,16,14,3,7,18,23,2,7,3,,Rodbyler,7
614,9,24,1,10,17,8,18b,3,6,1,L07E018,Hier,7
615,10,13,15,7,20,4,11,3,4,2,,Sowhard,7
616,20b,3,7,12,19b,8,20,3,1,4,"L01E020,L05E019",Dynphony,7
617,14,1,19,7,3,1,13,1,0,1,,Dynrurad,6
618,9,17,9,14,14,6,3,3,8,2,,Runys,5
619,13,22,17,20,5,21,24,1,5,3,,Bandinys,7
620,16,11,2,20,16,3,24,2,6,0,,Yeishoor,6
621,16,2,21,9,17,10,19,2,6,0,,Zhootor,7
622,23,4,17,14,24,13,13,2,0,2,,Poopham,6
623,19,7,12,13,24,1,23,1,6,3,,Dongwraph,7
624,12,22,17,22,7,24,3,1,8,4,,Sdratsoi,6
625,1,20,21,12,17,6,7,3,9,3,,Wo,7
626,7,6,9,24,16,15,19,1,4,3,,Peileth,7
627,17,4,4,14,11,20,20,1,8,4,,Lyefapol,5
628,5,8,1,20,24,23,15,1,8,2,,Hinexuth,7
629,14,16,24,1,16,20,7,2,0,0,,Yoromuswhoutur,6
630,7,9,7,19,1,4,8,3,4,2,,Verayuddh,6
631,11,20,18,14,11,19b,3,3,1,1,L06E019,Dancriris,6
632,9,10,6,1,23,10,11,3,5,0,,Dynchatur,6
633,7,14,22,9,17,2,18,3,7,3,,Kelhyver,7
634,14,24,23,6,2,22,9,3,9,0,,Mosriroth,7
635,8,20,14,8,14,4,24,2,6,2,,Iothurd,5
636,2,19,1,14,8,24,20,2,2,4,,Sleetsu,7
637,19,16,22b,1,3,2,1,0,4,1,L03E022,Torzaroth,6
638,23,4,19,7,6,4,3,1,6,2,,Lyeyhark,6
639,3,9,2,23,20,8,1,3,9,1,,Smeydalf,7
640,17,21,16,19,6,11,9,0,0,4,,Rodizuth,7
641,21,7,21,19,2,11,6,0,3,3,,Taerpha,6
642,13,2,11,22,1,3,19,3,7,1,,Craiwraph,7
643,6,15,4,14,20,5,18,0,3,3,,Lialf,7
644,24,10,2,20,9,21,20,0,0,3,,Rakypoork,6
645,22,10,24,16,24,3,16,1,5,2,,Xeoothphon,5
646,7,1,10,18,8,9,24,1,8,2,,Skelomoo,7
647,20,20,23,4,9,5,10,3,2,1,,Turstryrad,6
648,8,17,13,24,23,7,21,1,0,3,,Stiphurr,7
649,14,3,8,1,9,10,15,2,7,0,,Cheiray,7
650,7,10,17,10,8,5,24,1,0,2,,Leetsoi,6
651,12,5,20,19,15,1,7,3,1,2,,Rodumoth,7
652,2,15,11,22,22,13,19,0,8,3,,Coitsay,6
653,2,14,23,13,18,19,12,2,8,3,,Pheitin,7
654,7,19,17,4,23,24,22,0,8,2,,Rildohat,7
655,22,17,17,5,1,21,21,0,3,1,,Hinoself,5
656,4,4,24,7,6,9,21,0,2,3,,Tonkiper,6
657,24,6,6,13,24,20,1,3,0,2,,Ealfonnd,5
658,17,22,19,21,7,11,21,0,2,4,,Nueer,6
659,20,22,19,3,5,21,19,1,2,4,,Buloodd,6
660,3,15,2,14,5,6,24,1,2,2,,Maeerktta,7
661,4,10,12,14,17,21,18,0,2,4,,Turomord,7
662,5,19,4,21,24,14,12,2,8,3,,Danstivor,7
663,6,17,2,3,14,17,10,1,4,2,,Quougharr,6
664,3,20,17,10,23,12b,16,2,3,1,L06E012,Hinschiler,7
665,2,15,14,8,14,24,15,0,6,3,,Wiev,5
666,7,4,6,5,17,6,10,0,7,3,,Whotan,6
667,18,5,6,1,19,8,2,2,6,2,,Veephar,7
668,5,24,18,10,11,7,11,0,8,1,,Eoo,6
669,19,20,11,20,20,8,7,3,1,1,,Llakim,5
670,4,24,5,17,13,19,24,0,4,2,,Versleris,6
671,11,13,21,23,11,12b,22,3,1,1,L06E012,Zaywhard,6
672,17,18,19,17,12,20,4,2,3,2,,Dongtsoi,6
673,7,3,22,20,8,20,17,0,2,3,,Rynoyelf,6
674,1,17,8,19,20,16,17,0,2,3,,Qourk,6
675,10,11,6,7,14,9,14,1,9,3,,Steeleth,6
676,15,18,8,8,14,22,15,3,5,2,,Nyoylar,5
677,7,17,10,3,8,6,20,0,4,4,,Kolpith,7
678,8,18,18,11,9,19,10,3,8,2,,Hoorux,6
679,14,2,22,14,3,22,8,3,0,1,,Garazor,5
680,19,3,23,17,14,5,1,0,7,1,,Chuihon,7
681,16,2,1,6,10,8,11,2,6,0,,Therthroser,7
682,12,5,4,12,9,23,2,3,8,4,,Taeer,6
683,15,18,21,10,19,23,23,0,4,4,,Qat,6
684,4,22,3,12,14,20,19,1,9,4,,Jothem,7
685,2,21,15,20,13,24,10,2,1,3,,Cericooth,7
686,20,15,3,3,20,7,16,3,0,3,,Nalyzar,5
687,7,1,9,8,17,3,22,1,8,1,,Chraedoph,7
688,3,10,18,1,20b,13,19,3,1,1,L05E020,Smadoph,7
689,10,11,8,16,12,12,7,1,3,2,,Turatiev,6
690,17,24,18,5,15,12,20,3,8,3,,Lleelza,7
691,2,18,6,17,16,8,2,0,9,2,,Leyrland,6
692,10,20,6,2,12,5,16,0,0,1,,Burclutas,7
693,22,10,4,5,20,23,22,1,5,3,,Gealza,6
694,11,22,20,1,8,20,15,0,4,2,,Rhileth,6
695,8,6,22,21,3,9,14,0,9,3,,Snooroth,7
696,17,16,5,10,17,23,6,3,2,3,,Stoithoph,6
697,21,5,9,2,21,12,10,1,8,3,,Shalty,6
698,21,4,15,21,10,8,13,3,8,1,,Tonutark,6
699,3,24,22,15,23,3,4,2,2,2,,Youth,6
700,20,10,10,19,23,14,8,1,3,2,,Rhywraph,6
701,9,10,21,23,18,21,18,2,2,2,,Nysturay,5
702,7,24,15,18,2,13,6,0,8,2,,Hiuth,7
703,11,17,4,17,17,12,22,0,9,2,,Loraxuth,5
704,15,22,17,7,14,23,14,1,8,4,,Nalkinal,6
705,23,17,20,9,2,7b,9,1,6,1,L06E007,Tinberil,6
706,3,14,4,5,15,4,23,3,4,2,,Gerarda,6
707,9,5,24,12,22,21,8,1,8,3,,Snootia,7
708,4,21,22,14,8,18,18,0,6,4,,Lliaves,6
709,3,11,10,3,4,6,18,2,2,3,,Kaooth,6
710,13,24,9,22,8,6,11,2,8,3,,Tyoqgon,7
711,5,6,22,2,7,13,18,2,1,4,,Peetia,7
712,15,21,22,3,13,24,13,1,2,4,,Queephurr,6
713,22,4,21,12,9,7,15,3,3,3,,Reeray,7
714,21,3,7,20,3,13,24,0,1,0,,Blayrpha,6
715,18,6,11,8,6,15b,10,3,4,1,L06E015,Brakwerd,6
716,15,8,1,24,3,19,9,0,2,3,,Vorijiev,7
717,11,2,14,8,4,19,9,1,5,2,,Yithem,7
718,19,22,17,1,21,19,16,3,2,3,,Morajlar,6
719,14,10,19,16,18,2,12,2,4,2,,Oalfyrjz,7
720,18,16,14,4,13,19,23,0,8,2,,Skelirurk,7
721,2,4,7,2,3,5,24,2,4,3,,Schowuth,6
722,10,24,23,16,7,1,20,3,4,3,,Woovrurst,7
723,6,12,14,3,18,16,15,0,4,1,,Veroxlar,7
724,21,23,17,18,10,17,9,0,8,1,,Drarnoth,6
725,12b,11,11,12b,13,24,7,1,7,2,"L04E012,L01E012",Garuhoq,5
726,11,24,9,2,6,10,3,3,7,1,,Kimaqor,7
727,2,11,1,5,11,22,14,1,4,2,,Chaclanys,6
728,6,4,4,7,24,13,19,3,1,4,,Aorurgh,6
729,21,18,23,11,10,8,15,3,2,0,,Drozuka,7
730,9,18,7,21,11,1,14b,2,1,1,L07E014,Torquaper,7
731,24,21,21,2,8,11,18,3,7,4,,Ghaotoo,6
732,13,19,4b,1,15,13,21,2,2,1,L03E004,Taiyburk,6
733,16,20,10,23,22,4,17,2,7,1,,Rakofeer,7
734,12,3,3,6,18,23,19,1,7,2,,Quelluther,6
735,8,17,12,1,12,6,15,0,7,3,,Pheeqark,6
736,17,5,7,20,18,19,8,1,6,2,,Slaizuka,7
737,21,17,24,13,17,10,9,0,4,0,,Chruvor,6
738,24,13,20,16,18,14,23,2,6,3,,Yular,7
739,15,20,14,7,5b,7b,5,2,0,4,"L05E005,L06E007",Hourk,7
740,22,22b,11,8,9,20,19,1,8,1,L02E022,Tonstosay,7
741,7b,24,21,1,6,14,11,2,4,1,L01E007,Wooq,7
742,14,23,5,8,2,6,5,0,0,2,,Syurk,6
743,16,13,24,12,24,16,3,2,5,2,,Yatarjz,5
744,8,7,9,7,8,21,1,1,9,4,,Teiroth,5
745,24b,13,13,9,3,14,13,1,8,1,L01E024,Shidoph,5
746,19,20,10,18,16,10,3,0,8,0,,Juilza,6
747,11,17,23,7,6,14,2,3,7,2,,Saalfdda,7
748,22,16,22,4,24,23,10,1,4,3,,Chefosul,6
749,17,7,21,4,11,20,18,3,6,2,,Wilza,7
750,14,14,11,19b,3,10,11,1,5,1,L04E019,Hatsiyer,5
751,10,7,21,23,7,8,4,2,4,2,,Strieves,6
752,3,13,10,15,15,17,16,1,1,1,,Serzhadan,6
753,22,1,10,2,11,11,6,2,3,3,,Tiaquarak,6
754,3,1,19,5,3,22,17,1,5,0,,Hor,6
755,2,9,16,18,13,18,16,1,6,2,,Sleelpith,5
756,10,12,17,7,21,7,16,3,4,4,,Steekwerd,6
757,17,9,17,16,22,3,23,0,7,4,,Nyschytan,6
758,21,21,18,13,8,3,22,1,2,2,,Rakumord,6
759,12,18,13,6,21,20,11,3,8,2,,Nouphar,7
760,7,22,11,8,19,17,13,0,3,4,,Thywham,7
761,19,20,13,9,12,22,15,3,2,0,,Skelizoork,7
762,10,23,15,19b,6,8,19,3,3,1,L04E019,Gouddhdda,7
763,4,24,17,8,8,22,5,0,5,3,,Xaelf,6
764,6,16,2,10,19,5,11,1,0,1,,Qaoqgon,7
765,14,16,24,18,9,1,3,3,3,0,,Tinokelf,7
766,18,17,20,19,22,11,5,0,3,4,,Voiwhard,7
767,5,24,9,8,24,12,22,1,5,2,,Quellatur,6
768,16,22,22,11,4,2,10,1,0,3,,Haedraph,6
769,21,4,13,7,18,6,20,0,9,4,,Fuiche,7
770,22,4,24,1,21,16,1,2,4,2,,Lloomor,6
771,14,3,19,3,20,18b,23b,0,9,3,"L06E018,L07E023",Roucha,6
772,10,17,14,11,1,16,23b,1,2,1,L07E023,Chrevrom,7
773,9,21b,21,9,15,4,11,2,7,1,L02E021,Belfaqua,6
774,4,19,7,16,7,23,18,0,7,4,,Zayvrom,6
775,18,22,24,7,4,9,19,3,1,3,,Feooddragon,7
776,20,17,15,3,10,7,13,3,6,2,,Sleudalf,7
777,15,22,23,14,8,18,8,1,5,4,,Voorland,6
778,19,5,10,15,21,24,6,3,7,3,,Nalsmygha,7
779,7,9,11,1,24,10,23,1,6,3,,Schaiyer,7
780,16,8,12,14,24,6,22,2,8,3,,Banhahat,7
781,13,12,21,19,12,8,20,1,1,3,,Kamatchotsi,6
782,17,7,23,8,9,23,4,2,2,3,,Cealf,6
783,8,6,9,24,9,7,3,3,4,3,,Feludh,6
784,24,6,2,7,22,21,5,3,7,4,,Voehat,7
785,4b,8,11,13,24b,22,11,1,3,2,"L01E004,L05E024",Musu,6
786,14,17,9,19,8,20,7,3,9,2,,Zieludh,7
787,22,15,13,19,1,8,21,1,6,1,,Rothtelye,7
788,9,11,4,11,5,2,20,3,8,3,,Mosybar,6
789,2b,15,10,18,6,10,15,3,1,1,L01E002,Clouzuka,5
790,6,17,24,12,11,12,2,2,7,3,,Peekolf,6
791,22,2,20,4,16,17b,21,2,1,1,L06E017,Morenat,7
792,8,4,20,2,6,1,18,2,4,4,,Rakihar,7
793,13,20,12,4,2,8,23,2,1,3,,Danslimos,7
794,24,21,4,14,14,9,17,0,3,4,,Serbredan,6
795,18,24,6,17,5b,13,3,2,1,1,L05E005,Poudraph,7
796,12,11,19,12,4,21,21,1,1,4,,Chraiwhard,5
797,16,4b,23,11,15,22,8,0,8,1,L02E004,Shaumor,7
798,3,12b,20,14,6,20,11,0,1,1,L02E012,Woroyiev,6
799,19,5,6,10,24b,5,15,1,6,1,L05E024,Warreche,6
800,4,17,17,8,12,11,22,3,4,2,,Banuzurk,6
801,15,4,5,22,24,3,23,2,6,4,,Darefoth,7
802,4,5,16,1,17,10,12,0,3,2,,Gehat,7
803,9,5,11,10,8,9,9,2,2,1,,Clapham,5
804,5,7,11,6,15,11,21,1,4,1,,Beltisul,6
805,3,10,2,20,8,17,11,3,3,2,,Smeewoorph,7
806,10,1,23,13,24,9,1,3,6,1,,Sloestradd,6
807,18,8,13,15,3,21,16,0,7,1,,Vesecood,7
808,20,13,6,19,17,21,11,0,7,3,,Nywraph,7
809,8,3,5,7,3,17,6,1,7,4,,Dynadark,6
810,20,15,5,3,15,10,10,1,6,1,,Treephar,5
811,23,17,20,9,8,10,11,3,5,1,,Risyoper,7
812,16,15,11,3,19,19,17,1,4,2,,Tiasarod,6
813,18,17,14,19,24,23,8,1,9,3,,Buipham,7
814,18,15,5,6,6,15b,7,0,7,1,L06E015,Wheeqark,6
815,2,3,14,19,8,2,8,1,1,3,,Voitor,5
816,8,6,10,20,20,3,20,3,1,3,,Rothyslar,5
817,11,23,24,1,4,16,19,2,7,1,,Cloornust,7
818,21,8,19,12b,14,11b,2b,1,3,4,"L07E002,L04E012,L06E011",Quaemoork,7
819,1,2,2,13,3,23,17,1,6,2,,Yerayuth,6
820,14,9,14,20,9,16,12b,1,2,1,L07E012,Struwraph,5
821,3,19,9,22,20,1,2,1,5,3,,Iooardmybel,7
822,2,15,9,12,9,9,23,2,4,3,,Coiny,5
823,6,9,24,13,22,5,24,1,4,1,,Streuray,6
824,24,22,18,1,21,16,13,0,3,3,,Noebur,7
825,14,1,14,13,24,9,6,0,5,2,,Keludood,6
826,9,21,4,2,4b,24b,5,0,2,4,"L06E024,L05E004",Taizhushy,7
827,24,8,1,19,9,22,1,2,3,2,,Yiiev,6
828,13,14,6,9,21,11,19,1,8,2,,Baepham,7
829,24,23,11,24,17,8,17,1,1,2,,Pooler,5
830,21,20,17,14,8,22,22,3,9,1,,Rielfdda,6
831,3,1,15,10,9,7,8,2,3,1,,Tanzoser,7
832,5,6,7,11,2,1,8,0,5,0,,Peashy,7
833,11,4,19,10,22,14,23,2,4,3,,Quewhaver,7
834,22,22,6,15,18,14,18,0,2,2,,Raedham,5
835,22,5,5,15,7,19,16,0,7,2,,Zhoodan,6
836,2,15,6,11,22,12,24,1,4,3,,Sheedar,7
837,21,6,13,22,14,4,3,3,7,2,,Uooth,7
838,8,13,22,24,19,12,13,1,9,4,,Serbetin,6
839,19,16,19,17,8b,3,10,0,3,1,L05E008,Chaobat,6
840,24,5,20,4,2,7,20,0,4,3,,Throeyer,6
841,11,2,17,6,8,17,18,3,4,3,,Thothem,6
842,8,11,22,20,3,11,18,3,1,4,,Rhiewhud,6
843,9,19,24,22,19,8,12,1,3,3,,Cyny,6
844,1,14,17,13,6,6,13,3,9,2,,Zhaycer,5
845,12,4,8,16,12,5,13,0,2,3,,Lyecliwar,6
846,9,22b,24,21,3,8,16,0,1,1,L02E022,Warhilor,7
847,19,2,19,20,9,20,12,0,6,1,,Smeukin,5
848,1,23,13,15,13,16,12,0,4,2,,Yatsay,6
849,6,14,22,11,13,2,12,3,4,2,,Therthyhin,7
850,23,2,9,1,8,10,1,2,5,1,,Zoar,6
851,17,24,9,16,10,8,5,0,3,3,,Warezor,7
852,21,10,9,24,16,12,21,2,4,2,,Peirpha,6
853,10,21,15,20,3,17,16,3,1,2,,Hoileth,7
854,10,1,12,15,8,19,24,0,8,3,,Tanclykin,7
855,1,22,4,6,19,23,24,1,2,4,,Quoever,7
856,20,9,2,7,3,4,8,1,5,2,,Dankaqua,7
857,4,11,15,21,22,23,13,3,2,3,,Quezhiskel,7
858,16,5,19,6,22,22,11,3,6,1,,Suurkdragon,6
859,14,21,9,23,20,1,16,1,4,2,,Therywelf,7
860,17,18,17,5,16,23,11,3,5,2,,Niordro,6
861,21,15,2,5,9,3,2,0,8,1,,Rhoebuq,6
862,13,10,24,17,9,7b,11,3,3,1,L06E007,Sutsu,7
863,2,6,19,20,9,12,10,3,4,2,,Raitsu,7
864,9,14,14,24,22,4,12,1,4,3,,Persaryn,6
